"subj_idx","gender","year","rt","correct_response","key_press","condition","acc","Identity","Label","ismatch"
48,1,23,721,"f","f","matching_task",1,"self","self",1
48,1,23,632,"j","j","matching_task",1,"self","stranger",0
48,1,23,717,"j","j","matching_task",1,"friend","stranger",0
48,1,23,935,"f","f","matching_task",1,"self","self",1
48,1,23,757,"j","j","matching_task",1,"friend","self",0
48,1,23,860,"j","j","matching_task",1,"stranger","friend",0
48,1,23,749,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,668,"f","f","matching_task",1,"friend","friend",1
48,1,23,670,"j","f","matching_task",0,"self","friend",0
48,1,23,663,"f","f","matching_task",1,"friend","friend",1
48,1,23,665,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,591,"f","f","matching_task",1,"self","self",1
48,1,23,690,"j","j","matching_task",1,"friend","self",0
48,1,23,685,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,643,"j","j","matching_task",1,"stranger","friend",0
48,1,23,668,"j","j","matching_task",1,"self","stranger",0
48,1,23,701,"j","j","matching_task",1,"stranger","self",0
48,1,23,686,"f","f","matching_task",1,"self","self",1
48,1,23,1195,"f","j","matching_task",0,"stranger","stranger",1
48,1,23,703,"j","j","matching_task",1,"friend","stranger",0
48,1,23,724,"j","j","matching_task",1,"self","friend",0
48,1,23,868,"f","f","matching_task",1,"friend","friend",1
48,1,23,585,"f","f","matching_task",1,"friend","friend",1
48,1,23,691,"f","f","matching_task",1,"friend","friend",1
48,1,23,533,"f","f","matching_task",1,"self","self",1
48,1,23,775,"j","j","matching_task",1,"friend","self",0
48,1,23,629,"f","f","matching_task",1,"friend","friend",1
48,1,23,599,"f","f","matching_task",1,"self","self",1
48,1,23,789,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,659,"j","j","matching_task",1,"stranger","self",0
48,1,23,642,"j","j","matching_task",1,"friend","stranger",0
48,1,23,744,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,656,"j","j","matching_task",1,"self","stranger",0
48,1,23,747,"j","j","matching_task",1,"self","friend",0
48,1,23,750,"j","j","matching_task",1,"stranger","friend",0
48,1,23,626,"j","j","matching_task",1,"self","friend",0
48,1,23,732,"j","j","matching_task",1,"friend","self",0
48,1,23,692,"j","j","matching_task",1,"stranger","self",0
48,1,23,590,"j","j","matching_task",1,"stranger","friend",0
48,1,23,657,"j","j","matching_task",1,"friend","stranger",0
48,1,23,706,"f","f","matching_task",1,"self","self",1
48,1,23,637,"j","j","matching_task",1,"self","stranger",0
48,1,23,598,"f","f","matching_task",1,"friend","friend",1
48,1,23,729,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,668,"f","f","matching_task",1,"friend","friend",1
48,1,23,558,"f","f","matching_task",1,"self","self",1
48,1,23,593,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,642,"f","f","matching_task",1,"self","self",1
48,1,23,768,"f","f","matching_task",1,"friend","friend",1
48,1,23,786,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,971,"j","f","matching_task",0,"stranger","self",0
48,1,23,577,"f","f","matching_task",1,"friend","friend",1
48,1,23,582,"f","f","matching_task",1,"self","self",1
48,1,23,771,"j","j","matching_task",1,"self","stranger",0
48,1,23,694,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,753,"j","j","matching_task",1,"self","friend",0
48,1,23,798,"j","j","matching_task",1,"friend","stranger",0
48,1,23,905,"j","j","matching_task",1,"stranger","friend",0
48,1,23,793,"j","j","matching_task",1,"friend","self",0
48,1,23,697,"f","f","matching_task",1,"self","self",1
48,1,23,1003,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,885,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,621,"j","j","matching_task",1,"friend","self",0
48,1,23,971,"j","j","matching_task",1,"self","friend",0
48,1,23,764,"f","f","matching_task",1,"friend","friend",1
48,1,23,660,"j","j","matching_task",1,"self","stranger",0
48,1,23,789,"j","j","matching_task",1,"friend","stranger",0
48,1,23,685,"j","j","matching_task",1,"stranger","self",0
48,1,23,596,"f","f","matching_task",1,"friend","friend",1
48,1,23,671,"j","j","matching_task",1,"stranger","friend",0
48,1,23,610,"f","f","matching_task",1,"self","self",1
48,1,23,651,"j","j","matching_task",1,"friend","self",0
48,1,23,706,"f","f","matching_task",1,"friend","friend",1
48,1,23,634,"f","f","matching_task",1,"self","self",1
48,1,23,755,"j","j","matching_task",1,"friend","stranger",0
48,1,23,855,"j","j","matching_task",1,"stranger","friend",0
48,1,23,655,"j","j","matching_task",1,"self","stranger",0
48,1,23,591,"f","f","matching_task",1,"self","self",1
48,1,23,772,"f","f","matching_task",1,"friend","friend",1
48,1,23,719,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,623,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,740,"j","j","matching_task",1,"self","friend",0
48,1,23,735,"j","f","matching_task",0,"stranger","self",0
48,1,23,644,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,738,"f","f","matching_task",1,"self","self",1
48,1,23,601,"j","j","matching_task",1,"friend","self",0
48,1,23,755,"f","f","matching_task",1,"friend","friend",1
48,1,23,826,"j","j","matching_task",1,"stranger","self",0
48,1,23,730,"j","j","matching_task",1,"friend","stranger",0
48,1,23,657,"f","f","matching_task",1,"self","self",1
48,1,23,643,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,733,"j","j","matching_task",1,"stranger","friend",0
48,1,23,613,"j","j","matching_task",1,"self","stranger",0
48,1,23,626,"f","f","matching_task",1,"friend","friend",1
48,1,23,787,"j","j","matching_task",1,"self","friend",0
48,1,23,772,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,635,"j","j","matching_task",1,"stranger","friend",0
48,1,23,956,"f","f","matching_task",1,"friend","friend",1
48,1,23,665,"j","j","matching_task",1,"self","friend",0
48,1,23,1014,"j","j","matching_task",1,"stranger","self",0
48,1,23,1043,"j","j","matching_task",1,"self","stranger",0
48,1,23,757,"j","j","matching_task",1,"friend","self",0
48,1,23,668,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,764,"j","j","matching_task",1,"friend","stranger",0
48,1,23,686,"f","f","matching_task",1,"friend","friend",1
48,1,23,1330,"f","f","matching_task",1,"self","self",1
48,1,23,540,"f","j","matching_task",0,"self","self",1
48,1,23,788,"j","j","matching_task",1,"self","friend",0
48,1,23,775,"j","j","matching_task",1,"friend","stranger",0
48,1,23,696,"j","j","matching_task",1,"self","stranger",0
48,1,23,835,"j","j","matching_task",1,"stranger","self",0
48,1,23,681,"f","f","matching_task",1,"friend","friend",1
48,1,23,856,"j","j","matching_task",1,"stranger","friend",0
48,1,23,668,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,733,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,762,"f","f","matching_task",1,"self","self",1
48,1,23,691,"f","f","matching_task",1,"friend","friend",1
48,1,23,838,"j","j","matching_task",1,"friend","self",0
48,1,23,768,"f","f","matching_task",1,"self","self",1
48,1,23,974,"f","f","matching_task",1,"friend","friend",1
48,1,23,693,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,604,"f","f","matching_task",1,"self","self",1
48,1,23,694,"j","j","matching_task",1,"friend","stranger",0
48,1,23,798,"f","f","matching_task",1,"friend","friend",1
48,1,23,786,"j","j","matching_task",1,"friend","self",0
48,1,23,689,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,774,"j","j","matching_task",1,"stranger","friend",0
48,1,23,654,"f","f","matching_task",1,"self","self",1
48,1,23,770,"j","j","matching_task",1,"self","friend",0
48,1,23,953,"j","j","matching_task",1,"self","stranger",0
48,1,23,762,"j","j","matching_task",1,"stranger","self",0
48,1,23,1192,"j","j","matching_task",1,"self","friend",0
48,1,23,620,"j","j","matching_task",1,"stranger","friend",0
48,1,23,860,"j","j","matching_task",1,"friend","stranger",0
48,1,23,675,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,754,"f","f","matching_task",1,"self","self",1
48,1,23,712,"f","f","matching_task",1,"friend","friend",1
48,1,23,751,"f","f","matching_task",1,"friend","friend",1
48,1,23,828,"j","j","matching_task",1,"stranger","self",0
48,1,23,990,"j","j","matching_task",1,"self","stranger",0
48,1,23,956,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,766,"j","j","matching_task",1,"friend","self",0
48,1,23,606,"f","f","matching_task",1,"self","self",1
48,1,23,685,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,765,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,828,"j","j","matching_task",1,"stranger","self",0
48,1,23,829,"j","j","matching_task",1,"self","stranger",0
48,1,23,697,"j","j","matching_task",1,"friend","stranger",0
48,1,23,710,"j","j","matching_task",1,"self","friend",0
48,1,23,679,"j","j","matching_task",1,"stranger","friend",0
48,1,23,694,"j","j","matching_task",1,"friend","self",0
48,1,23,646,"f","j","matching_task",0,"self","self",1
48,1,23,637,"f","f","matching_task",1,"self","self",1
48,1,23,674,"f","f","matching_task",1,"friend","friend",1
48,1,23,582,"f","f","matching_task",1,"friend","friend",1
48,1,23,687,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,588,"f","f","matching_task",1,"self","self",1
48,1,23,1085,"j","f","matching_task",0,"stranger","self",0
48,1,23,628,"f","f","matching_task",1,"friend","friend",1
48,1,23,707,"j","j","matching_task",1,"friend","stranger",0
48,1,23,674,"j","j","matching_task",1,"self","stranger",0
48,1,23,574,"f","f","matching_task",1,"friend","friend",1
48,1,23,753,"j","j","matching_task",1,"self","friend",0
48,1,23,579,"f","f","matching_task",1,"self","self",1
48,1,23,623,"j","j","matching_task",1,"friend","self",0
48,1,23,839,"j","j","matching_task",1,"stranger","friend",0
48,1,23,636,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,853,"j","j","matching_task",1,"friend","stranger",0
48,1,23,680,"j","j","matching_task",1,"friend","self",0
48,1,23,804,"j","j","matching_task",1,"self","friend",0
48,1,23,585,"f","f","matching_task",1,"self","self",1
48,1,23,706,"j","j","matching_task",1,"stranger","friend",0
48,1,23,574,"j","j","matching_task",1,"self","stranger",0
48,1,23,672,"f","f","matching_task",1,"friend","friend",1
48,1,23,658,"j","j","matching_task",1,"stranger","self",0
48,1,23,648,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,641,"f","f","matching_task",1,"friend","friend",1
48,1,23,684,"f","f","matching_task",1,"self","self",1
48,1,23,698,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,701,"j","j","matching_task",1,"self","stranger",0
48,1,23,596,"f","f","matching_task",1,"friend","friend",1
48,1,23,685,"f","f","matching_task",1,"self","self",1
48,1,23,637,"f","f","matching_task",1,"friend","friend",1
48,1,23,585,"j","f","matching_task",0,"friend","self",0
48,1,23,526,"f","f","matching_task",1,"self","self",1
48,1,23,585,"j","j","matching_task",1,"stranger","self",0
48,1,23,791,"j","j","matching_task",1,"self","friend",0
48,1,23,710,"j","j","matching_task",1,"stranger","friend",0
48,1,23,705,"j","j","matching_task",1,"friend","stranger",0
48,1,23,531,"f","j","matching_task",0,"stranger","stranger",1
48,1,23,568,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,619,"j","j","matching_task",1,"stranger","friend",0
48,1,23,617,"j","j","matching_task",1,"friend","stranger",0
48,1,23,629,"f","f","matching_task",1,"friend","friend",1
48,1,23,761,"j","j","matching_task",1,"self","friend",0
48,1,23,818,"j","j","matching_task",1,"stranger","self",0
48,1,23,645,"f","f","matching_task",1,"self","self",1
48,1,23,778,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,539,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,526,"j","j","matching_task",1,"self","stranger",0
48,1,23,787,"j","j","matching_task",1,"friend","self",0
48,1,23,578,"f","f","matching_task",1,"self","self",1
48,1,23,795,"f","f","matching_task",1,"friend","friend",1
48,1,23,760,"j","j","matching_task",1,"self","friend",0
48,1,23,1122,"j","j","matching_task",1,"stranger","friend",0
48,1,23,938,"j","j","matching_task",1,"friend","stranger",0
48,1,23,727,"j","j","matching_task",1,"self","stranger",0
48,1,23,630,"f","f","matching_task",1,"self","self",1
48,1,23,772,"j","j","matching_task",1,"stranger","self",0
48,1,23,782,"j","j","matching_task",1,"friend","self",0
48,1,23,737,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,609,"f","f","matching_task",1,"friend","friend",1
48,1,23,863,"f","f","matching_task",1,"self","self",1
48,1,23,535,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,618,"f","f","matching_task",1,"friend","friend",1
48,1,23,587,"f","f","matching_task",1,"self","self",1
48,1,23,750,"f","f","matching_task",1,"friend","friend",1
48,1,23,686,"j","j","matching_task",1,"stranger","self",0
48,1,23,589,"f","f","matching_task",1,"self","self",1
48,1,23,591,"f","f","matching_task",1,"friend","friend",1
48,1,23,1061,"j","j","matching_task",1,"friend","self",0
48,1,23,788,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,785,"j","j","matching_task",1,"self","friend",0
48,1,23,1028,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,798,"j","j","matching_task",1,"self","stranger",0
48,1,23,680,"j","j","matching_task",1,"stranger","friend",0
48,1,23,769,"j","j","matching_task",1,"friend","stranger",0
48,1,23,805,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,793,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,718,"f","f","matching_task",1,"friend","friend",1
48,1,23,739,"j","j","matching_task",1,"stranger","self",0
48,1,23,668,"j","j","matching_task",1,"self","friend",0
48,1,23,755,"j","j","matching_task",1,"friend","stranger",0
48,1,23,640,"j","j","matching_task",1,"self","stranger",0
48,1,23,656,"f","f","matching_task",1,"self","self",1
48,1,23,662,"j","j","matching_task",1,"friend","self",0
48,1,23,879,"f","f","matching_task",1,"self","self",1
48,1,23,652,"f","f","matching_task",1,"friend","friend",1
48,1,23,1016,"j","j","matching_task",1,"stranger","friend",0
48,1,23,615,"f","f","matching_task",1,"self","self",1
48,1,23,593,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,608,"j","j","matching_task",1,"stranger","friend",0
48,1,23,640,"j","j","matching_task",1,"friend","self",0
48,1,23,709,"j","j","matching_task",1,"self","friend",0
48,1,23,620,"j","j","matching_task",1,"friend","stranger",0
48,1,23,669,"f","j","matching_task",0,"stranger","stranger",1
48,1,23,551,"f","f","matching_task",1,"self","self",1
48,1,23,678,"j","j","matching_task",1,"stranger","self",0
48,1,23,612,"f","f","matching_task",1,"friend","friend",1
48,1,23,623,"f","f","matching_task",1,"friend","friend",1
48,1,23,674,"j","j","matching_task",1,"self","stranger",0
48,1,23,778,"j","j","matching_task",1,"self","friend",0
48,1,23,608,"f","f","matching_task",1,"friend","friend",1
48,1,23,776,"j","j","matching_task",1,"stranger","friend",0
48,1,23,566,"f","f","matching_task",1,"self","self",1
48,1,23,612,"f","f","matching_task",1,"self","self",1
48,1,23,704,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,623,"f","f","matching_task",1,"friend","friend",1
48,1,23,639,"j","j","matching_task",1,"stranger","self",0
48,1,23,675,"j","j","matching_task",1,"friend","self",0
48,1,23,732,"j","j","matching_task",1,"friend","stranger",0
48,1,23,721,"j","j","matching_task",1,"self","stranger",0
48,1,23,758,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,665,"j","j","matching_task",1,"friend","self",0
48,1,23,715,"j","j","matching_task",1,"self","stranger",0
48,1,23,860,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,706,"f","f","matching_task",1,"self","self",1
48,1,23,727,"j","j","matching_task",1,"self","friend",0
48,1,23,700,"j","j","matching_task",1,"stranger","friend",0
48,1,23,757,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,718,"f","f","matching_task",1,"friend","friend",1
48,1,23,743,"j","j","matching_task",1,"stranger","self",0
48,1,23,576,"f","f","matching_task",1,"self","self",1
48,1,23,625,"j","j","matching_task",1,"friend","stranger",0
48,1,23,598,"f","f","matching_task",1,"friend","friend",1
48,1,23,751,"f","f","matching_task",1,"friend","friend",1
48,1,23,677,"j","j","matching_task",1,"self","friend",0
48,1,23,714,"f","f","matching_task",1,"friend","friend",1
48,1,23,660,"j","j","matching_task",1,"self","stranger",0
48,1,23,603,"f","f","matching_task",1,"self","self",1
48,1,23,583,"f","f","matching_task",1,"self","self",1
48,1,23,763,"j","j","matching_task",1,"stranger","self",0
48,1,23,664,"j","j","matching_task",1,"friend","stranger",0
48,1,23,677,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,561,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,620,"j","j","matching_task",1,"friend","self",0
48,1,23,825,"j","j","matching_task",1,"stranger","friend",0
48,1,23,854,"f","f","matching_task",1,"friend","friend",1
48,1,23,675,"j","j","matching_task",1,"self","stranger",0
48,1,23,539,"f","f","matching_task",1,"self","self",1
48,1,23,624,"f","f","matching_task",1,"self","self",1
48,1,23,677,"j","j","matching_task",1,"friend","self",0
48,1,23,776,"j","j","matching_task",1,"stranger","self",0
48,1,23,634,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,691,"j","j","matching_task",1,"self","friend",0
48,1,23,683,"f","f","matching_task",1,"friend","friend",1
48,1,23,594,"j","j","matching_task",1,"stranger","friend",0
48,1,23,756,"j","j","matching_task",1,"friend","stranger",0
48,1,23,635,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,613,"f","f","matching_task",1,"self","self",1
48,1,23,738,"f","j","matching_task",0,"self","self",1
48,1,23,652,"j","j","matching_task",1,"stranger","self",0
48,1,23,710,"j","j","matching_task",1,"friend","stranger",0
48,1,23,959,"j","j","matching_task",1,"self","friend",0
48,1,23,896,"j","j","matching_task",1,"stranger","friend",0
48,1,23,918,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,864,"j","j","matching_task",1,"self","stranger",0
48,1,23,822,"f","f","matching_task",1,"friend","friend",1
48,1,23,745,"j","j","matching_task",1,"friend","self",0
48,1,23,843,"f","f","matching_task",1,"stranger","stranger",1
48,1,23,607,"f","f","matching_task",1,"friend","friend",1
48,1,23,625,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,809,"f","f","classify_friend",1,"self",NA,NA
48,1,23,799,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,595,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,590,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,670,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,762,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,788,"j","j","classify_friend",1,"self",NA,NA
48,1,23,633,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,885,"f","j","classify_friend",0,"self",NA,NA
48,1,23,986,"j","j","classify_friend",1,"self",NA,NA
48,1,23,721,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,681,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,693,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,992,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,607,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,721,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,777,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,890,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,686,"f","f","classify_friend",1,"self",NA,NA
48,1,23,732,"j","j","classify_friend",1,"self",NA,NA
48,1,23,1016,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,653,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,708,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,596,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,764,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,763,"f","f","classify_friend",1,"self",NA,NA
48,1,23,636,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,764,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,829,"j","j","classify_friend",1,"self",NA,NA
48,1,23,641,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,633,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,669,"j","j","classify_friend",1,"self",NA,NA
48,1,23,656,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,571,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,732,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,548,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,626,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,610,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,669,"f","f","classify_friend",1,"self",NA,NA
48,1,23,593,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,584,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,566,"j","j","classify_friend",1,"self",NA,NA
48,1,23,574,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,688,"f","f","classify_friend",1,"self",NA,NA
48,1,23,818,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,529,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,612,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,597,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,637,"f","f","classify_friend",1,"self",NA,NA
48,1,23,631,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,573,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,681,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,591,"j","j","classify_friend",1,"self",NA,NA
48,1,23,599,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,599,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,589,"f","f","classify_friend",1,"self",NA,NA
48,1,23,568,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,786,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,505,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,600,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,708,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,527,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,738,"j","j","classify_friend",1,"self",NA,NA
48,1,23,522,"j","f","classify_friend",0,"self",NA,NA
48,1,23,1101,"f","f","classify_friend",1,"self",NA,NA
48,1,23,663,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,546,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,652,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,575,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,640,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,630,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,524,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,476,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,587,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,729,"j","j","classify_friend",1,"self",NA,NA
48,1,23,614,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,867,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,599,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,575,"f","f","classify_friend",1,"self",NA,NA
48,1,23,614,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,1006,"f","f","classify_friend",1,"self",NA,NA
48,1,23,612,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,622,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,521,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,572,"j","j","classify_friend",1,"self",NA,NA
48,1,23,715,"f","j","classify_friend",0,"friend",NA,NA
48,1,23,605,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,807,"j","j","classify_friend",1,"self",NA,NA
48,1,23,624,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,585,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,578,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,1139,"f","f","classify_friend",1,"self",NA,NA
48,1,23,682,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,884,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,591,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,471,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,581,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,578,"j","j","classify_friend",1,"self",NA,NA
48,1,23,727,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,593,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,604,"f","f","classify_friend",1,"self",NA,NA
48,1,23,520,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,653,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,512,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,695,"f","f","classify_friend",1,"self",NA,NA
48,1,23,545,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,714,"j","j","classify_friend",1,"self",NA,NA
48,1,23,648,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,611,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,601,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,534,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,558,"f","f","classify_friend",1,"self",NA,NA
48,1,23,519,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,525,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,607,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,658,"j","j","classify_friend",1,"self",NA,NA
48,1,23,543,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,502,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,740,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,638,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,651,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,499,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,660,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,559,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,451,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,955,"f","f","classify_friend",1,"self",NA,NA
48,1,23,604,"j","j","classify_friend",1,"self",NA,NA
48,1,23,1413,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,620,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,585,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,522,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,601,"j","j","classify_friend",1,"self",NA,NA
48,1,23,564,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,609,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,517,"f","f","classify_friend",1,"self",NA,NA
48,1,23,588,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,512,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,546,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,501,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,476,"f","j","classify_friend",0,"self",NA,NA
48,1,23,592,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,702,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,582,"j","j","classify_friend",1,"self",NA,NA
48,1,23,586,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,583,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,544,"j","j","classify_friend",1,"self",NA,NA
48,1,23,652,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,657,"f","f","classify_friend",1,"friend",NA,NA
48,1,23,611,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,576,"f","f","classify_friend",1,"self",NA,NA
48,1,23,587,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,470,"f","f","classify_friend",1,"stranger",NA,NA
48,1,23,772,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,531,"j","j","classify_friend",1,"friend",NA,NA
48,1,23,594,"j","j","classify_friend",1,"self",NA,NA
48,1,23,580,"j","j","classify_friend",1,"stranger",NA,NA
48,1,23,592,"f","f","classify_friend",1,"friend",NA,NA
